UNCLEAN_TEXT,EMOTION,CLEAN_TEXT,letter_count,sentence_count,avg_letter_per_word,words_per_sentence,avg_syllables_per_word,reading_time,fernandez_huerta,szigriszt_pazos,gutierrez_polini,punctuation_per_word,exclamation_per_word,question_per_word,mean_verbs_per_word,mean_auxiliaries_per_word,mean_auxiliaries_per_sentence,flesch_portuguese,uppercase_percentage,mean_unique_word_length,mean_char_repetition_per_word,sim_emotion_tristeza,sim_emotion_otimismo,sim_emotion_desprezo,sim_emotion_alegria,sim_emotion_raiva,sim_emotion_agressividade,sim_emotion_submissão,sim_emotion_nojo,sim_emotion_medo,sim_emotion_decepção,sim_emotion_amor,sim_emotion_remorso,sim_emotion_confianca,sim_emotion_antecipacao,sim_emotion_surpresa,sim_emotion_intimidação
"2018 era pra ser meu ano, e não foi
2019 era pra ser meu ano, e não foi
2020 era pra ser meu ano, e não foi
2021 era pra ser meu ano, e não foi
2022 era pra ser meu ano, e não foi
2023 era pra ser meu ano, e não foi
2024 é meu ano, tenho certeza",confianca,ser pra ser meu ano nao ser ser pra ser meu ano nao ser ser pra ser meu ano nao ser ser pra ser meu ano nao ser ser pra ser meu ano nao ser ser pra ser meu ano nao ser meu ano ter certeza,179.0,1.0,2.9833333333333334,60.0,1.05,2.7323399999999998,82.64,81.42000000000002,45.26166666666667,0.11666666666666667,0.0,0.0,0.018867924528301886,0.37735849056603776,10.0,87.99999999999999,0.0,3.2,0.0,0.2871457636356354,0.27969664335250854,0.24192270636558533,0.2371697872877121,0.21680641174316406,0.2527960538864136,0.31487542390823364,0.23891471326351166,0.24952968955039978,0.30125004053115845,0.22852742671966553,0.3064165711402893,0.2688805162906647,0.27202484011650085,0.2692537009716034,0.2091207206249237
2023 e eu tendo que receber cotonetada no nariz. Eu tô indignado!,raiva,ter que receber cotonetar nariz indignado,52.0,2.0,4.333333333333333,6.0,1.9166666666666667,0.79326,85.72,81.42666666666668,51.06666666666668,0.16666666666666666,0.08333333333333333,0.0,0.18181818181818182,0.09090909090909091,0.5,81.75999999999999,0.020833333333333332,4.0,0.0,0.44124436378479004,0.43514078855514526,0.43991613388061523,0.38354021310806274,0.40804487466812134,0.4885978698730469,0.38656726479530334,0.460323691368103,0.4691031873226166,0.41032475233078003,0.3617418110370636,0.44218921661376953,0.38794517517089844,0.4368343949317932,0.4073326587677002,0.4045543670654297
"2023 foi o ano mais completo e perfeito que eu já tive em minha vida.
Muitas portas foram abertas para mim.
Eu pude olhar pra eu mesmo sem sentir remorso ou nojo. Eu comecei a dar pequenos passos para um futuro.
Eu tive uma pessoa que me apoiou em basicamente TUDO.
E muito mais",remorso,ser ano mais completo perfeito que ter meu vida muito porta ser abertas para eu pude olhar pra mesmo sem sentir remorso nojo começar dar pequeno passo para futuro ter um pessoa que apoiar basicamente tudo muito mais,220.0,6.0,4.074074074074074,9.0,1.6481481481481481,3.30525,98.77111111111111,95.15537037037038,52.531481481481485,0.09259259259259259,0.0,0.0,0.16981132075471697,0.07547169811320754,0.5714285714285714,97.97333333333331,0.041666666666666664,4.447368421052632,0.0,0.2816384434700012,0.35039812326431274,0.20862504839897156,0.26931706070899963,0.18359270691871643,0.19627653062343597,0.26719436049461365,0.16739359498023987,0.2313787043094635,0.29422125220298767,0.25505170226097107,0.2675478756427765,0.2795918583869934,0.25468143820762634,0.27139174938201904,0.22108900547027588
"2024 com um ciclo pequeno de amizade, muitos objetivos, confiante e feliz com minha vida",otimismo,com ciclo pequeno amizade muito objetivo confiante feliz com meu vida,72.0,1.0,4.8,15.0,2.0,1.08706,71.54,67.23500000000001,43.39000000000001,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,66.4,0.0,4.454545454545454,0.0,0.2299039661884308,0.3011264204978943,0.19459089636802673,0.2516346275806427,0.1424802988767624,0.1816365271806717,0.23024682700634003,0.10095745325088501,0.1479283571243286,0.21205365657806396,0.23709872364997864,0.1786913126707077,0.23150257766246796,0.22747807204723358,0.1582147777080536,0.11592074483633041
"2024 começou assim -exploração no estágio (não remunerado) -burnout
-passei mal no estágio e vomitei minhas tripas -varios dias com náusea -dengue -cabeçada num prego enferrujado
-várias furadas pq quase fui internada e ainda tomei antitetânica -menstruação (c mta cólica)",nojo,comecar assim -exploracao estagio nao remunerar -burnout -passei mal estagio vomitar meu tripa -varios dia com nausea -dengue -cabecada em um prego enferrujar -varias furar quase ser internado ainda tomar antitetanico -menstruacao mta colico,221.0,1.0,5.525,40.0,2.3,3.42277,28.040000000000006,23.545000000000016,27.6075,0.3,0.0,0.0,0.1935483870967742,0.03225806451612903,0.3333333333333333,18.80000000000001,0.0,5.291666666666667,0.0,0.3590259552001953,0.29369404911994934,0.2621420621871948,0.22575971484184265,0.281868040561676,0.306962251663208,0.2043452262878418,0.28734931349754333,0.32723087072372437,0.27480626106262207,0.16314655542373657,0.3005002737045288,0.21201777458190918,0.27706989645957947,0.2823144495487213,0.30086550116539
"2024 está sendo o ano que tô limpando e mais vou limpar gente da minha vida. Sem remorso, sem ressentimento, mas saber que nunca mais vou tentar forçar amizades que ficaram no passado. Sem contato por nenhum meio. É definitivamente um adeus.",remorso,este ser ano que limpar mais ir limpar gente meu vida sem remorso sem ressentimento mas saber que nunca mais ir tentar forcar amizade que ficar passado sem contato por nenhum meio definitivamente adeus,194.0,4.0,4.619047619047619,10.5,1.7857142857142858,2.938,88.98714285714286,85.08500000000001,46.72023809523811,0.14285714285714285,0.0,0.0,0.14634146341463414,0.12195121951219512,1.25,86.50857142857143,0.015789473684210527,4.517241379310345,0.0,0.2888089120388031,0.2980149984359741,0.28435584902763367,0.23987317085266113,0.2355489283800125,0.2665545344352722,0.2834109365940094,0.21449288725852966,0.2210153341293335,0.2604658007621765,0.22138066589832306,0.2818801701068878,0.261155903339386,0.2923095226287842,0.22073456645011902,0.18793538212776184
2024 sabe? a gente realmente vai ficar gastando tempo pra defender q branca rica use roupas que realcem o corpo artificial dela? (totalmente a favor de q ela faça isso mas sei lá né vamos nos preocupar com coisas mais próximas da realidade),nojo,saber gente realmente ir ficar gastar tempo pra defender branco rico usar roupa que realcar corpo artificial de ela totalmente favor ela faca isso mas saber ir nós preocupar com coisa mais proxima realidade,194.0,2.0,4.511627906976744,21.5,1.9069767441860466,2.90862,70.49139534883722,66.53034883720932,43.912209302325586,0.09302325581395349,0.0,0.046511627906976744,0.23809523809523808,0.047619047619047616,0.6666666666666666,66.33767441860462,0.0,4.472222222222222,0.0,0.09658831357955933,0.1851348578929901,0.16952279210090637,0.10747788101434708,0.16355657577514648,0.15303859114646912,0.1151600256562233,0.14597046375274658,0.08862987905740738,0.12613341212272644,0.12320316582918167,0.13128770887851715,0.16411259770393372,0.14151480793952942,0.11883501708507538,0.10730545967817307
"2024 vou tentar fzr mais programações sozinha
café, praia, atividade física… preciso deixar essa dependência de ciclos de lado e tentar voltar-me para dentro ao máximo. não irei encerrar ciclos pq eu não quero nem começar um, paz",submissão,ir tentar fzr mais programacoes sozinho cafe praia atividade fisico preciso deixar esse dependencia ciclo lado tentar voltar eu para dentro maximo nao ir encerrar ciclo nao querer nem comecar paz,186.0,2.0,4.894736842105263,19.0,1.894736842105263,2.82048,73.77578947368423,69.79289473684213,41.07105263157896,0.13157894736842105,0.0,0.0,0.16666666666666666,0.027777777777777776,0.3333333333333333,69.81894736842108,0.0,4.962962962962963,0.0,0.2559027075767517,0.3072050213813782,0.18488715589046478,0.19608446955680847,0.209092378616333,0.21084260940551758,0.19909033179283142,0.11450468748807907,0.1752232164144516,0.15976229310035706,0.13317053020000458,0.1608504056930542,0.21438424289226532,0.27044564485549927,0.129653662443161,0.14315366744995117
"21:26 ATENDIMENTO PRÉ-HOSPITALAR local: ESTRADA GERAL DOS BUTIA DO LAGEADO, BUTIA DO LAGEADO, #MAFRA - masculino 60 anos. ca de estomago náusea, algia.",nojo,atendimento pre-hospitalar local estrada geral de o butia lageado butia lageado mafra masculino ano estomago nauseo algia,119.0,2.0,5.409090909090909,11.0,2.272727272727273,1.89501,59.25636363636363,54.244090909090914,38.88181818181819,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,57.51826086956521,0.6371681415929203,5.4,0.0,0.1693267822265625,0.10263612121343613,0.14161042869091034,0.1469687968492508,0.13444861769676208,0.17122335731983185,0.11699037253856659,0.17910654842853546,0.19469347596168518,0.11889884620904922,0.10083435475826263,0.10960324853658676,0.07693484425544739,0.13891486823558807,0.10480405390262604,0.08449829369783401
"22/12 e no shopping tem mil crianças com roupas de natal, os pais com toucas de papai Noel, arquinho de rena/árvore/luzes, camisas de natal, um mais enfeitado que o outro!
Como eu Amo Natal, e esse país no Natal",amor,shopping ter crianca com roupa natal pai com toucas papai noel arquinho rena arvore luz camisa natal mais enfeitado que outro como amer natal esse pai natal,164.0,2.0,4.205128205128205,19.5,1.7179487179487178,2.5413699999999997,83.87307692307694,80.30679487179489,47.58525641025642,0.23076923076923078,0.02564102564102564,0.0,0.05,0.025,0.5,82.02769230769232,0.03125,4.1923076923076925,0.0,0.09440115094184875,0.1237204298377037,0.1442977488040924,0.13667620718479156,0.11541259288787842,0.10585884749889374,0.05280231311917305,0.10559964179992676,0.055745553225278854,0.07097215205430984,0.1368105709552765,0.06057392433285713,0.07201006263494492,0.07670940458774567,0.10426343232393265,0.0726313591003418
"23:00 BTC nublado 82 %
ETH nublado 74 %
Quando o sol rompe as nuvens, pode ser visto como um sinal positivo para o mercado de Bitcoin, despertando entusiasmo entre os investidores.",alegria,btc nublado eth nublado quando sol romper nuvem poder ser ver como sinal positivo para mercado bitcoin despertar entusiasmo entre investidor,143.0,1.0,4.766666666666667,30.0,2.0,2.18881,56.24,52.235000000000014,38.46333333333334,0.1875,0.0,0.0,0.2222222222222222,0.037037037037037035,0.2,57.72,0.05925925925925926,4.636363636363637,0.0,0.08066639304161072,0.18558265268802643,0.05870330333709717,0.16981706023216248,0.06976928561925888,0.052818138152360916,0.03871916979551315,0.07249923795461655,0.09870100021362305,0.06206749752163887,0.11084367334842682,0.019279778003692627,0.1215953454375267,0.1401762217283249,0.11205699294805527,0.0870993584394455
29% em cada dedo. Governo tem 500% de repulsa. Puta lixo de governo na boa,nojo,cada dedo governo ter repulsa puto lixo governo bom,56.0,3.0,3.7333333333333334,5.0,1.6666666666666667,0.8814,101.74000000000001,98.00166666666668,57.23666666666667,0.26666666666666666,0.0,0.0,0.07692307692307693,0.07692307692307693,0.3333333333333333,100.80000000000001,0.0392156862745098,3.4444444444444446,0.0,0.17068584263324738,0.1686752587556839,0.2493346631526947,0.1085185557603836,0.24788928031921387,0.22675009071826935,0.13547949492931366,0.2074221819639206,0.18546202778816223,0.16975916922092438,0.12531743943691254,0.19484177231788635,0.15526382625102997,0.09350673854351044,0.14361076056957245,0.16327795386314392
"3 dias e o cara super emocionado, qual é a dependência dele?",submissão,dia cara super emocionar qual dependencia de ele,47.0,1.0,3.9166666666666665,12.0,1.9166666666666667,0.71981,79.60000000000001,75.42666666666668,53.00833333333334,0.16666666666666666,0.0,0.08333333333333333,0.0,0.09090909090909091,1.0,75.52000000000001,0.0,3.5555555555555554,0.0,0.36577051877975464,0.3389669954776764,0.30096742510795593,0.37414705753326416,0.30483946204185486,0.3320111036300659,0.2664503753185272,0.32399439811706543,0.35180526971817017,0.3040737807750702,0.328372061252594,0.2802583575248718,0.2533126175403595,0.3642295002937317,0.2924928367137909,0.24833615124225616
3 dias sendo babá dos filhos da minha irmã e tenho certeza absoluta que nunca vou querer ser mãe,confianca,dia ser baba de o filho meu irma ter certeza absoluto que nunca ir querer ser mae,78.0,1.0,4.105263157894737,19.0,1.736842105263158,1.1458199999999998,83.24947368421053,79.62973684210527,48.72894736842105,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,2.0,81.18736842105264,0.0,4.277777777777778,0.0,0.2123347818851471,0.1240524873137474,0.14920833706855774,0.10304562747478485,0.13914649188518524,0.15867196023464203,0.20091485977172852,0.15590932965278625,0.16501635313034058,0.1539689600467682,0.1609611064195633,0.186743825674057,0.1536952555179596,0.17479459941387177,0.12718884646892548,0.14098873734474182
3 raids pesado depois de pegar Mau presságio,antecipacao,raids pesar depois pegar mau pressagio,37.0,1.0,4.625,8.0,1.75,0.54353,93.68,89.81000000000002,47.53750000000001,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,91.68,0.027777777777777776,5.142857142857143,0.0,0.08119279146194458,0.09551936388015747,0.07990176975727081,0.0787048488855362,0.1038588285446167,0.11524531990289688,0.04782642051577568,0.08345623314380646,0.1004248708486557,0.06572693586349487,0.031051890924572945,0.07911378890275955,0.06430773437023163,0.09571948647499084,0.10877593606710434,0.10732100158929825
"3- Ganhou da Elite 4 e do Campeão se tornando o novo campeão de Johto
4- Não contente o Fdp com 10 anos resolve ir pra Kanto que é a região do lado, ganha de mais 8 lideres de ginasio, desafio a liga pokemon de novo pra disputar o titulo de campeão de Kanto desafiando o Red +",alegria,ganhar elite campeao tornar novo campeao johto nao contente fdp com ano resolver pra kanto que regiao lado ganhar mais lider ginasio desafio liga pokemon novo pra disputar titulo campeao kanto desafiar red,214.0,1.0,3.754385964912281,57.0,1.6666666666666667,3.2171099999999995,48.7,46.00166666666668,38.832456140350885,0.08620689655172414,0.0,0.0,0.1346153846153846,0.038461538461538464,1.0,47.74896551724139,0.04326923076923077,4.428571428571429,0.0,0.10618241131305695,0.16231565177440643,0.1541406363248825,0.14092887938022614,0.14870335161685944,0.15661196410655975,0.13171353936195374,0.08804860711097717,0.08955472707748413,0.12626567482948303,0.08818880468606949,0.09972481429576874,0.12954439222812653,0.14317265152931213,0.13874994218349457,0.13447847962379456
"3- parade (amo mscs bem calmas e quase sem rap do mark)
4- gold dust (sim galera, tenho dependência emocional no 2 baddies/ ay yo)
5- focus (poderia ter falado white lie ou love song mas não, sou fiel a focus, a msc que o jaehyun escreveu p mim)(coitada)",submissão,parade amo mscs bem calmas quase sem rap mark gold dust sim galera ter dependencia emocional baddies focus poder ter falar white lie love song mas nao ser fiel focus msc que jaehyun escrever eu coitar,191.0,1.0,3.8979591836734695,49.0,1.6122448979591837,3.02614,60.125306122448976,57.39214285714287,40.239795918367356,0.30612244897959184,0.0,0.0,0.11627906976744186,0.06976744186046512,3.0,58.95836734693877,0.0,4.0,0.0,0.1939621865749359,0.2199120968580246,0.20057401061058044,0.2344885766506195,0.1539728194475174,0.22889792919158936,0.2623066306114197,0.21217095851898193,0.22564439475536346,0.22957554459571838,0.2453935444355011,0.20834307372570038,0.2041066437959671,0.21387970447540283,0.14075616002082825,0.16700883209705353
"3. Homens livres não pedem permissão para portar armas.
4. Um homem armado é um cidadão. Um homem desarmado é um subjugado.
5. Somente um governo que tem medo de seus cidadãos tenta controlá-los. Observe como agem os governos totalitários, seja de que ideologia forem.",submissão,homem livre nao pedir permissao para portar arma homem armar cidadao homem desarmar subjugado somente governo que ter medo seu cidadao tentar controla-los observar como agir governo totalitarios ser que ideologia ser,214.0,5.0,4.7555555555555555,9.0,2.0,3.29056,77.66,73.23500000000001,45.92111111111112,0.2222222222222222,0.0,0.0,0.21951219512195122,0.12195121951219512,0.8333333333333334,72.63999999999999,0.023696682464454975,5.107142857142857,0.0,0.06591789424419403,0.06741848587989807,0.17376896739006042,0.04730946570634842,0.12704229354858398,0.1541798859834671,0.17971204221248627,0.12456730753183365,0.08926012367010117,0.12698915600776672,0.12842196226119995,0.10281610488891602,0.06984052062034607,0.00937033910304308,0.044983070343732834,0.06366397440433502
"3) Xingar uma mulher por menosprezo ou discriminação à sua condição de mulher.
Percebam: aqui, o crime é injúria. A misoginia funcionou como motivação.
Ou seja: atitudes misóginas somente serão criminosas se configurarem algum dos crimes já previstos na lei penal.",desprezo,xingar um mulher por menosprezo discriminacao seu condicao mulher percebam aqui crime injur misoginia funcionar como motivacao ser atitude misogina somente serao criminoso configurar algum de o crime prever lei penal,216.0,4.0,5.2682926829268295,10.25,2.1707317073170733,3.29056,66.14109756097561,61.34841463414634,40.51006097560976,0.1951219512195122,0.0,0.0,0.15,0.075,0.75,59.04731707317072,0.018604651162790697,5.3125,0.0,0.13927340507507324,0.12595824897289276,0.26162898540496826,0.08311904221773148,0.2073630839586258,0.242728590965271,0.17777948081493378,0.222246915102005,0.17576360702514648,0.20669405162334442,0.1686764359474182,0.22061781585216522,0.11018498241901398,0.08416048437356949,0.12922005355358124,0.165534108877182
"3)habilidades únicas adquiridas durante seu tempo como atletas para combater o crime violento.
“Good Boy” será escrito por Lee Dae Il de “Chief of Staff” e “Life on Mars” e será dirigido por Shim Na Yeon de “Beyond Evil” e “The Good Bad Mother”.
Park Bo Gum estrelará o papel+",agressividade,habilidade unico adquirer durante seu tempo como atleta para combater crime violento good boy sera escrever por lee dae chief staff life mars sera dirigir por shim yeon beyond evil the good bad mother park gum estrelar papel,213.0,3.0,4.26,16.666666666666668,1.74,3.33463,85.44,81.76633333333334,48.04466666666667,0.08,0.0,0.0,0.10416666666666667,0.041666666666666664,0.5,83.38666666666666,0.09905660377358491,4.258064516129032,0.0,0.15504008531570435,0.18554580211639404,0.19251365959644318,0.1990116387605667,0.1509692519903183,0.18329069018363953,0.20111091434955597,0.20194146037101746,0.21334600448608398,0.1993565559387207,0.1934177577495575,0.19284525513648987,0.18183781206607819,0.16716845333576202,0.1336163729429245,0.14404404163360596
"3/3 Anthony Blinken pergunta “Onde está a repulsa?"" Porém a única repulsa noticiável é pelas infelizes vítimas de Israel do 7/10. As vítimas dos bombardeios em Gaza dias 8, 9, 10, 11, 12... até 25, e q continuam morrendo, não importam ao noticiário. Afinal, são vítimas palestinas",nojo,anthony blinken perguntar onde este repulsa porem unico repulsa noticiavel por o infeliz vitima israel vitima de o bombardeio gaza dia ate continuar morrer nao importar noticiario afinal sao vitima palestino,217.0,5.0,4.617021276595745,9.4,1.9787234042553192,3.43746,78.52859574468084,74.16053191489362,47.124893617021286,0.3404255319148936,0.0,0.02127659574468085,0.1282051282051282,0.07692307692307693,0.5,73.75591489361702,0.039603960396039604,4.903225806451613,0.02127659574468085,0.21186275780200958,0.1995849311351776,0.23577550053596497,0.19105102121829987,0.1980828046798706,0.23530085384845734,0.15787649154663086,0.20101942121982574,0.2426409274339676,0.20809988677501678,0.17191550135612488,0.20648202300071716,0.13657614588737488,0.22451388835906982,0.19571879506111145,0.18843230605125427
"3°
O jogo poderia ter dado escolhas na parte da gameplay com rota pacifista ou momentos de escolhas que poderia variar de violento pra não violento, fazendo vc sentir estar jogando um jogo e não assistindo um filme e conversar com o tema sendo possível não cometer genocídio.",agressividade,jogo poder ter dar escolha parte gameplay com rota pacifista momento escolha que poder variar violento pra nao violento fazer sentir estar jogar jogo nao assistir filme conversar com tema ser possivel nao cometer genocidio,225.0,1.0,4.6875,48.0,2.0208333333333335,3.3493199999999996,36.62999999999999,32.937083333333334,32.931250000000006,0.041666666666666664,0.0,0.0,0.2127659574468085,0.06382978723404255,1.5,30.579999999999984,0.004464285714285714,4.942857142857143,0.0,0.1809876263141632,0.16848252713680267,0.1991318315267563,0.11881301552057266,0.19760172069072723,0.2256554365158081,0.16746889054775238,0.17149090766906738,0.20550768077373505,0.2135893851518631,0.15200550854206085,0.20292659103870392,0.10772278159856796,0.1404256969690323,0.16917593777179718,0.21005405485630035
"3⁰ Não sei onde você quer chegar com esse tipo de discurso passivo-agressivo se nem mesmo contribuição p/o debate sobre essa questão as suas opinião foram relevantes
Vc apenas escolheu colocar uma bandeira em suas decisões e análises p/aumentar o seu status intragrupo",agressividade,nao saber onde voce querer chegar com esse tipo discurso passivo-agressivo nem mesmo contribuicao debate sobre esse questao seu opiniao ser relevante apenas escolher colocar um bandeira seu decisoe analise aumentar seu status intragrupo,223.0,1.0,5.186046511627907,43.0,2.0930232558139537,3.31994,37.398604651162785,33.43965116279071,29.845348837209308,0.06976744186046512,0.0,0.0,0.13953488372093023,0.023255813953488372,0.5,30.582325581395338,0.00904977375565611,5.0,0.0,0.16206219792366028,0.16747084259986877,0.2930358052253723,0.12122632563114166,0.2120821475982666,0.3242894113063812,0.2850804030895233,0.21391284465789795,0.23176690936088562,0.25879982113838196,0.18950822949409485,0.2522100806236267,0.15167827904224396,0.16330590844154358,0.14417213201522827,0.27009010314941406
300 conto no pix e eu comprava tudo que preciso pra alcançar o tão distante shape Já resolvendo junto minha compunção por doce Fazendo uma vaquinha pra junta vamo ajudar galera,remorso,conto pix comprar tudo que preciso pra alcancar tao distante shape resolver junto meu compuncao por doce fazer um vaquinha pra juntar vamo ajudar galera,146.0,1.0,4.709677419354839,31.0,1.903225806451613,2.1447399999999996,61.026451612903216,57.26403225806452,38.66612903225807,0.0,0.0,0.0,0.2,0.0,0.0,56.72774193548386,0.013986013986013986,4.827586206896552,0.0,0.29445597529411316,0.3013274371623993,0.20945170521736145,0.2524104714393616,0.24274635314941406,0.24068936705589294,0.21971066296100616,0.24652256071567535,0.2529575228691101,0.27047625184059143,0.2267025113105774,0.2733616828918457,0.27397340536117554,0.23429805040359497,0.26114779710769653,0.2462359368801117
"35 pacientes, aulas na facul, coisas da pós para finalizar. Profissionalmente muito bem, mas sempre com receio de ""não dar conta"". Muito doido como o neurótico gosta de botar problema no percurso da vida D:",medo,paciente aula facul coisa pos para finalizar profissionalmente muito bem mas sempre com receio nao dar contar muito doido como neurotico gostar botar problema percurso vida,164.0,3.0,4.685714285714286,11.666666666666666,1.9428571428571428,2.52668,78.36857142857143,74.12833333333334,45.665238095238095,0.22857142857142856,0.0,0.0,0.11764705882352941,0.0,0.0,73.9809523809524,0.018518518518518517,4.916666666666667,0.0,0.30427998304367065,0.26028624176979065,0.34672170877456665,0.19651448726654053,0.30496618151664734,0.35881468653678894,0.21712954342365265,0.27377623319625854,0.3088955283164978,0.2772185206413269,0.21736083924770355,0.2744576036930084,0.20956425368785858,0.23316647112369537,0.21298134326934814,0.29369521141052246
3a0 botafogo e um placar inesperado pprt,surpresa,3a0 botafogo placar inesperado pprt,34.0,1.0,4.857142857142857,7.0,2.0,0.49945999999999996,79.7,75.23500000000001,45.63571428571429,0.0,0.0,0.0,0.0,0.0,0.0,74.72,0.0,5.166666666666667,0.0,0.2560141682624817,0.25165194272994995,0.21597769856452942,0.25019901990890503,0.25928470492362976,0.2550507187843323,0.13839088380336761,0.26101163029670715,0.2812228798866272,0.21213872730731964,0.19165536761283875,0.21219158172607422,0.1720551997423172,0.2753705382347107,0.28846117854118347,0.23249773681163788
"3h de chuva pra acabar com a cidade inteira e todo mundo ficar apavorado, o crente não tá preparado mesmo",medo,chuva pra acabar com cidade inteiro todo mundo ficar apavorar crente nao preparado mesmo,85.0,1.0,4.25,20.0,1.85,1.26334,75.44,71.58000000000001,46.97500000000001,0.05,0.0,0.0,0.15789473684210525,0.0,0.0,71.99999999999997,0.0,4.111111111111111,0.0,0.3468966782093048,0.29256632924079895,0.26029935479164124,0.2997276186943054,0.3010388910770416,0.29996657371520996,0.246346116065979,0.28084796667099,0.3499722480773926,0.26254385709762573,0.25977790355682373,0.24450770020484924,0.20163364708423615,0.3343997299671173,0.2590338885784149,0.2604328989982605
"4 em 4. Ok que a defesa da Grécia não é incrível, mas o rapaz estava confiante.",otimismo,que defesa grecia nao incrivel mas rapaz estar confiante,60.0,2.0,3.5294117647058822,8.5,1.6470588235294117,0.9254699999999999,99.3464705882353,95.72323529411767,57.98970588235294,0.17647058823529413,0.0,0.0,0.0,0.13333333333333333,1.0,98.57176470588236,0.034482758620689655,3.1538461538461537,0.0,0.19237574934959412,0.2252144068479538,0.2167857140302658,0.20637241005897522,0.18986915051937103,0.22261038422584534,0.2612142562866211,0.16846966743469238,0.19023707509040833,0.2474009245634079,0.1778467297554016,0.21119433641433716,0.21422509849071503,0.18121735751628876,0.20578670501708984,0.20740143954753876
"4. Um homem armado é um cidadão. Um homem desarmado é um subjugado.
5. Somente um governo que tem medo de seus cidadãos tenta controlá-los. Observe como agem os governos totalitários, seja de que ideologia forem.",submissão,homem armar cidadao homem desarmar subjugado somente governo que ter medo seu cidadao tentar controla-los observar como agir governo totalitarios ser que ideologia ser,169.0,4.0,4.694444444444445,9.0,2.0277777777777777,2.60013,75.99333333333334,71.50444444444446,46.51388888888889,0.2222222222222222,0.0,0.0,0.21212121212121213,0.15151515151515152,1.0,70.63999999999999,0.023952095808383235,4.9523809523809526,0.0,0.0788552388548851,0.09387721121311188,0.19536609947681427,0.05648237466812134,0.14536572992801666,0.1805197149515152,0.1725998967885971,0.15608681738376617,0.1276601254940033,0.1469886749982834,0.14473901689052582,0.12538659572601318,0.08323530852794647,0.027162091806530952,0.06088250130414963,0.0836140513420105
"4/ Os possíveis arranjos dos domínios de elétrons em torno do átomo central, de forma a minimizar a repulsão eletrostática são: Linear; Trigonal planar; Tetraédrica; Bipiramidal trigonal; Octaedrica. Mas, geometria da molécula será definida pelo arranjo dos átomos ligados.",nojo,possivel arranjo de o dominio eletrons torno atomo central forma minimizar repulsao eletrostaticar sao linear trigonal planar tetraedrica bipiramidal trigonal octaedrico mas geometria molecula sera definir por o arranjo de o atomo ligar,225.0,2.0,5.769230769230769,19.5,2.41025641025641,3.45215,42.33461538461539,37.17602564102566,32.41346153846155,0.2564102564102564,0.0,0.0,0.10526315789473684,0.05263157894736842,0.5,32.18153846153848,0.03125,6.038461538461538,0.0,-0.039096929132938385,-0.00476959440857172,-0.021113453432917595,-0.03649529814720154,0.011800258420407772,0.015351986512541771,0.019982948899269104,-0.0014035769272595644,-0.007395451422780752,-0.0007504482055082917,0.00850619375705719,0.0013884020736441016,0.00482637993991375,-0.029943915084004402,-0.006866198033094406,-0.005911869462579489
40 últimas gotas do meu clonazepam tomadas com todo o ódio que eu estou sentindo no meu coração,raiva,ultimo gota meu clonazepam tomar com todo odio que estar sentir meu coracao,78.0,1.0,4.333333333333333,18.0,1.7777777777777777,1.1458199999999998,81.81333333333335,78.07944444444446,46.86666666666668,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,1.0,79.28,0.0,4.5625,0.0,0.33949413895606995,0.23592109978199005,0.2755573093891144,0.19879058003425598,0.2476229965686798,0.2849731147289276,0.24361710250377655,0.3254282772541046,0.32427841424942017,0.2982156276702881,0.24216020107269287,0.3491556644439697,0.20470663905143738,0.2298385500907898,0.2398700714111328,0.24386127293109894
5 de copas é mau presságio,antecipacao,copa mau pressagio,21.0,1.0,3.5,6.0,1.5,0.30849,110.72,107.38500000000002,59.150000000000006,0.0,0.0,0.0,0.0,0.2,1.0,111.75999999999999,0.0,4.0,0.0,0.3292990028858185,0.30392152070999146,0.33170241117477417,0.2807861268520355,0.3200223445892334,0.3645632565021515,0.24779947102069855,0.3172234296798706,0.31808820366859436,0.3225579261779785,0.25620341300964355,0.31484776735305786,0.23217420279979706,0.29428210854530334,0.27564167976379395,0.29072269797325134
"5 de copas pode haver algum desapontamento, porém não é algo que mudará sua vida profundamente. Pode até trazer tristeza, mas indica que esta pode ser superada.",decepção,copa poder haver algum desapontamento por nao algo que mudar seu vida profundamente poder ate trazer tristeza mas indicar que este poder ser superar,130.0,2.0,4.814814814814815,13.5,2.074074074074074,1.96846,68.62555555555556,64.12018518518519,43.7712962962963,0.14814814814814814,0.0,0.0,0.3076923076923077,0.11538461538461539,1.5,62.626666666666694,0.007751937984496124,3.9473684210526314,0.0,0.34718501567840576,0.3136695325374603,0.3255123496055603,0.2655140161514282,0.30197951197624207,0.3309544324874878,0.25805947184562683,0.276601642370224,0.3209906220436096,0.35754433274269104,0.27807316184043884,0.32912367582321167,0.22688034176826477,0.269840806722641,0.25030168890953064,0.2614057958126068
