fold,emocao,regra,consequente,confianca,suporte
1,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é MEDIA  [conf=1.00, suporte=7.3]",media,0.9967,7.35
1,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é BAIXA  [conf=0.61, suporte=7.0]",baixa,0.6113,7.01
1,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.76, suporte=5.7]",alta,0.7622,5.65
1,disappointment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.83, suporte=3.7]",alta,0.8287,3.7
1,disappointment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é ALTA  [conf=0.85, suporte=3.0]",alta,0.8481,2.98
1,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.4]",baixa,1.0,0.38
1,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=0.58, suporte=0.4]",baixa,0.5818,0.35
1,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.81, suporte=0.0]",alta,0.8111,0.05
1,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é BAIXA  [conf=0.94, suporte=0.0]",baixa,0.9427,0.03
1,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é ALTA  [conf=0.93, suporte=0.0]",alta,0.9292,0.02
1,disappointment,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.01
1,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.01
1,disappointment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é ALTA  [conf=0.94, suporte=0.0]",alta,0.9362,0.01
1,disappointment,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=0.91, suporte=0.0]",baixa,0.9124,0.01
1,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.01
1,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
1,disappointment,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
1,disappointment,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disappointment) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
1,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.77, suporte=5357.0]",baixa,0.7652,5356.97
1,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.83, suporte=5306.8]",baixa,0.8294,5306.8
1,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.81, suporte=1833.0]",baixa,0.8143,1833.0
1,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.92, suporte=1523.6]",baixa,0.9181,1523.63
1,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.88, suporte=1492.4]",alta,0.8801,1492.37
1,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.81, suporte=1385.4]",alta,0.807,1385.41
1,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.87, suporte=1216.4]",alta,0.869,1216.41
1,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.61, suporte=967.9]",baixa,0.6107,967.87
1,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.58, suporte=963.9]",baixa,0.5797,963.95
1,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.84, suporte=909.7]",alta,0.8376,909.72
1,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.66, suporte=596.2]",baixa,0.658,596.22
1,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.57, suporte=569.4]",baixa,0.5737,569.37
1,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.82, suporte=335.5]",alta,0.8205,335.48
1,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.92, suporte=294.5]",alta,0.9158,294.54
1,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.90, suporte=252.6]",alta,0.8952,252.55
1,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.86, suporte=230.2]",baixa,0.8617,230.15
1,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.70, suporte=176.4]",alta,0.7025,176.39
1,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.62, suporte=149.7]",alta,0.6175,149.74
1,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.76, suporte=145.0]",alta,0.7596,144.98
1,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.93, suporte=135.8]",baixa,0.9344,135.81
1,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.76, suporte=130.3]",alta,0.7582,130.27
1,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.65, suporte=126.9]",baixa,0.6538,126.91
1,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.60, suporte=126.4]",alta,0.6002,126.45
1,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.57, suporte=124.2]",baixa,0.5674,124.24
1,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.89, suporte=90.8]",alta,0.888,90.78
1,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.87, suporte=76.1]",alta,0.8731,76.11
1,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.81, suporte=73.0]",baixa,0.8059,72.98
1,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é MEDIA  [conf=0.95, suporte=62.7]",media,0.9501,62.72
1,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.56, suporte=53.8]",baixa,0.5648,53.82
1,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.77, suporte=51.7]",alta,0.7738,51.73
1,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.84, suporte=48.1]",alta,0.8351,48.05
1,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.94, suporte=35.4]",alta,0.9424,35.45
1,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.83, suporte=29.4]",alta,0.8253,29.44
1,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.94, suporte=27.5]",alta,0.9379,27.49
1,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.81, suporte=20.6]",alta,0.8121,20.62
1,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.89, suporte=17.0]",alta,0.8874,17.05
1,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.70, suporte=12.7]",alta,0.7006,12.73
1,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.76, suporte=11.7]",alta,0.7607,11.68
1,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.64, suporte=10.1]",alta,0.6351,10.08
1,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.90, suporte=9.1]",alta,0.8983,9.06
1,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.59, suporte=8.5]",baixa,0.5948,8.53
1,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é MEDIA  [conf=0.98, suporte=7.9]",media,0.98,7.87
1,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.86, suporte=7.6]",alta,0.8559,7.61
1,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.74, suporte=5.8]",baixa,0.7448,5.78
1,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.86, suporte=5.3]",alta,0.8569,5.32
1,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é MEDIA  [conf=0.92, suporte=2.5]",media,0.9157,2.53
1,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.69, suporte=1.6]",baixa,0.695,1.58
1,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.75, suporte=0.3]",baixa,0.7484,0.29
1,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=1.00, suporte=0.2]",baixa,1.0,0.19
1,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.70, suporte=0.1]",alta,0.6956,0.1
1,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é MEDIA  [conf=0.90, suporte=0.0]",media,0.9029,0.03
1,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.98, suporte=0.0]",alta,0.9832,0.03
1,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.70, suporte=0.0]",alta,0.7012,0.02
1,disapproval,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=0.63, suporte=0.0]",baixa,0.6279,0.01
1,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
1,disapproval,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é MEDIA  [conf=0.94, suporte=0.0]",media,0.9424,0.0
1,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é ALTA  [conf=0.89, suporte=0.0]",alta,0.8912,0.0
1,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é ALTA  [conf=0.70, suporte=0.0]",alta,0.704,0.0
1,disapproval,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disapproval) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
1,disapproval,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disapproval) é BAIXA  [conf=1.00, suporte=0.0]",baixa,1.0,0.0
1,disgust,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(disgust) é BAIXA  [conf=0.80, suporte=8597.7]",baixa,0.8036,8597.73
1,disgust,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(disgust) é BAIXA  [conf=0.80, suporte=8035.3]",baixa,0.7971,8035.25
1,disgust,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disgust) é BAIXA  [conf=0.89, suporte=2226.3]",baixa,0.8942,2226.32
1,disgust,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disgust) é BAIXA  [conf=0.94, suporte=2020.9]",baixa,0.9358,2020.9
1,disgust,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disgust) é ALTA  [conf=0.97, suporte=1106.9]",alta,0.9746,1106.86
1,disgust,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disgust) é BAIXA  [conf=0.80, suporte=1105.4]",baixa,0.7975,1105.44
1,disgust,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disgust) é BAIXA  [conf=0.62, suporte=883.9]",baixa,0.6168,883.89
1,disgust,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disgust) é ALTA  [conf=0.97, suporte=726.9]",alta,0.9734,726.88
1,disgust,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(disgust) é ALTA  [conf=0.95, suporte=538.8]",alta,0.9463,538.84
1,disgust,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(disgust) é ALTA  [conf=0.92, suporte=491.4]",alta,0.923,491.37
1,disgust,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(disgust) é ALTA  [conf=0.89, suporte=425.5]",alta,0.8922,425.55
1,disgust,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(disgust) é ALTA  [conf=0.95, suporte=340.1]",alta,0.9468,340.13
1,disgust,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é BAIXO ENTÃO pertinência(disgust) é MEDIA  [conf=0.99, suporte=281.2]",media,0.994,281.19
1,disgust,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disgust) é BAIXA  [conf=1.00, suporte=248.4]",baixa,1.0,248.41
1,disgust,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disgust) é ALTA  [conf=0.90, suporte=219.0]",alta,0.9022,218.98
1,disgust,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disgust) é BAIXA  [conf=0.96, suporte=172.1]",baixa,0.9565,172.12
1,disgust,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_BAIXO E sent_neu é ALTO E outras é ALTO ENTÃO pertinência(disgust) é BAIXA  [conf=0.64, suporte=153.8]",baixa,0.6429,153.82
1,disgust,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disgust) é BAIXA  [conf=0.88, suporte=129.1]",baixa,0.8797,129.12
1,disgust,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disgust) é BAIXA  [conf=0.56, suporte=126.4]",baixa,0.5574,126.41
1,disgust,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disgust) é ALTA  [conf=0.91, suporte=115.8]",alta,0.9112,115.79
1,disgust,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disgust) é ALTA  [conf=0.98, suporte=109.8]",alta,0.9755,109.76
1,disgust,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disgust) é ALTA  [conf=0.97, suporte=75.7]",alta,0.9681,75.67
1,disgust,"SE p_lr é ALTO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disgust) é ALTA  [conf=0.97, suporte=67.6]",alta,0.9717,67.64
1,disgust,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disgust) é ALTA  [conf=0.99, suporte=65.5]",alta,0.9892,65.52
1,disgust,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disgust) é ALTA  [conf=0.96, suporte=55.2]",alta,0.9633,55.15
1,disgust,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é BAIXO E sent_neg é BAIXO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disgust) é BAIXA  [conf=0.81, suporte=52.7]",baixa,0.8054,52.7
1,disgust,"SE p_lr é BAIXO E p_bert é BAIXO E sent_pos é MUITO_BAIXO E sent_neg é MUITO_ALTO E sent_neu é BAIXO E outras é BAIXO ENTÃO pertinência(disgust) é BAIXA  [conf=0.75, suporte=51.9]",baixa,0.7486,51.86
1,disgust,"SE p_lr é ALTO E p_bert é BAIXO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disgust) é ALTA  [conf=0.68, suporte=51.3]",alta,0.6752,51.3
1,disgust,"SE p_lr é BAIXO E p_bert é ALTO E sent_pos é ALTO E sent_neg é MUITO_BAIXO E sent_neu é BAIXO E outras é ALTO ENTÃO pertinência(disgust) é ALTA  [conf=0.94, suporte=47.4]",alta,0.9421,47.38
